resource_id,resource,building,exchange_q0_price,price_timestamp,hourly_output_lvl1,material_unit_cost,material_unit_cost_exchange_inputs,contract_input_discount_percent,material_unit_cost_contract_inputs,worker_unit_cost,admin_overhead_percent_assumed,admin_unit_cost_assumed,exchange_fee_percent,exchange_net_unit_revenue_after_fee,transport_units,transport_q0_price,freight_unit_cost_exchange_full,production_season,retail_season,is_seasonal,unit_cost_base_excluding_freight,unit_cost_base_exchange_inputs_excluding_freight,unit_cost_base_contract_inputs_excluding_freight,unit_cost_contract_inputs_exchange_sale,unit_cost_exchange_with_freight,unit_profit_contract_inputs_exchange_sale,unit_profit_exchange_with_freight_after_fee,hourly_profit_contract_inputs_exchange_sale,hourly_profit_exchange_with_freight_after_fee,unit_cost_contract_no_freight,unit_profit_contract_no_freight,hourly_profit_contract_no_freight,unit_profit_exchange_with_freight,hourly_profit_exchange_with_freight,inputs
101,Reinforced concrete,o,204.0,2026-07-22T21:14:57.759983Z,188.26822032005654,192.82,192.82,3.0,187.0354,2.015741155649365,20.0,0.4031482311298731,4.0,195.84,10.0,0.383,3.83,,,False,195.23888938677922,195.23888938677922,189.45428938677924,193.28428938677925,199.06888938677923,2.5557106132207537,-3.2288893867792297,481.1590888041517,-607.8972584592443,193.28428938677925,2.5557106132207537,481.1590888041517,-3.2288893867792297,-607.8972584592443,Cement x 15 @ exchange 6.4000 / contract 6.2080; Sand x 20 @ exchange 1.3100 / contract 1.2707; Water x 20 @ exchange 0.3810 / contract 0.3696; Steel x 5 @ exchange 12.6000 / contract 12.2220
25,Tablets,L,785.0,2026-07-22T21:24:02.211906Z,11.479769531710765,693.0,693.0,3.0,672.21,33.05815495264959,20.0,6.611630990529918,4.0,753.6,2.0,0.383,0.766,,,False,732.6697859431795,732.6697859431795,711.8797859431795,712.6457859431795,733.4357859431794,40.95421405682055,20.164214056820583,470.14493872464925,231.48053016038287,712.6457859431795,40.95421405682055,470.14493872464925,20.164214056820583,231.48053016038287,Processors x 2 @ exchange 117.0000 / contract 113.4900; Electronic components x 1 @ exchange 56.0000 / contract 54.3200; Batteries x 1 @ exchange 88.0000 / contract 85.3600; Displays x 2 @ exchange 126.0000 / contract 122.2200; Aluminium x 3 @ exchange 21.0000 / contract 20.3700
149,Pumpkin soup,m,950.0,2026-07-22T18:17:47.236724Z,2.0857391429838943,321.5,321.5,3.0,311.855,314.27707640478496,20.0,62.855415280957,4.0,912.0,2.0,0.383,0.766,,,False,698.632491685742,698.632491685742,688.987491685742,689.753491685742,699.398491685742,222.246508314258,212.601508314258,463.5482417825434,443.4312877484638,689.753491685742,222.246508314258,463.5482417825434,212.601508314258,443.4312877484638,Butter x 2 @ exchange 54.5000 / contract 52.8650; Pumpkin x 10 @ exchange 12.7000 / contract 12.3190; Bread x 0.5 @ exchange 171.0000 / contract 165.8700
76,Carbon composite,Y,63.5,2026-07-22T20:30:13.479023Z,68.45185925627278,48.0,48.0,3.0,46.56,6.048046093971683,20.0,1.2096092187943368,4.0,60.96,1.0,0.383,0.383,,,False,55.25765531276602,55.25765531276602,53.81765531276602,54.200655312766024,55.64065531276602,6.759344687233977,5.319344687233979,462.68971119517533,364.11903386614273,54.200655312766024,6.759344687233977,462.68971119517533,5.319344687233979,364.11903386614273,Carbon fibers x 8 @ exchange 6.0000 / contract 5.8200
151,Easter Bunny,k,278.0,2026-07-22T12:20:38.836203Z,3.673526250147445,21.2825,21.2825,3.0,20.644025,103.30673422702996,20.0,20.66134684540599,4.0,266.88,1.0,0.383,0.383,,Easter,True,145.25058107243595,145.25058107243595,144.61210607243595,144.99510607243596,145.63358107243596,121.88489392756404,121.24641892756404,447.7473573393434,445.4019026667805,144.99510607243596,121.88489392756404,447.7473573393434,121.24641892756404,445.4019026667805,Cocoa x 8 @ exchange 1.5400 / contract 1.4938; Milk x 0.25 @ exchange 10.1000 / contract 9.7970; Sugar x 0.25 @ exchange 20.5000 / contract 19.8850; Aluminium x 0.0625 @ exchange 21.0000 / contract 20.3700
110,Tools,x,197.0,2026-07-22T21:16:11.785744Z,25.996059187770413,155.25,155.25,3.0,150.5925,18.57973920244121,20.0,3.715947840488242,4.0,189.12,1.0,0.383,0.383,,,False,177.54568704292944,177.54568704292944,172.88818704292945,173.27118704292945,177.92868704292945,15.84881295707055,11.19131295707055,412.0066796879086,290.93003402086794,173.27118704292945,15.84881295707055,412.0066796879086,11.19131295707055,290.93003402086794,Steel x 0.5 @ exchange 12.6000 / contract 12.2220; Planks x 0.5 @ exchange 9.9000 / contract 9.6030; Electronic components x 1 @ exchange 56.0000 / contract 54.3200; Batteries x 1 @ exchange 88.0000 / contract 85.3600
112,Bulldozer,1,2280.0,2026-07-22T21:23:13.606884Z,5.58040099212704,2085.4,2085.4,3.0,2022.8379999999997,80.37056846501788,20.0,16.074113693003575,4.0,2188.7999999999997,5.0,0.383,1.915,,,False,2181.844682158022,2181.844682158022,2119.2826821580215,2121.1976821580215,2183.759682158022,67.60231784197822,5.040317841977867,377.24804155546275,28.12699468600891,2121.1976821580215,67.60231784197822,377.24804155546275,5.040317841977867,28.12699468600891,Steel x 4 @ exchange 12.6000 / contract 12.2220; Car body x 1 @ exchange 815.0000 / contract 790.5500; Combustion engine x 2 @ exchange 610.0000 / contract 591.7000
155,Cream egg,k,145.0,2026-07-22T19:10:05.663877Z,11.479769531710765,69.225,69.225,3.0,67.14824999999999,33.05815495264959,20.0,6.611630990529918,4.0,139.2,1.0,0.383,0.383,,Easter,True,108.8947859431795,108.8947859431795,106.8180359431795,107.20103594317949,109.2777859431795,31.998964056820498,29.922214056820494,367.34073262579585,343.5001212508155,107.20103594317949,31.998964056820498,367.34073262579585,29.922214056820494,343.5001212508155,Chocolate x 0.1 @ exchange 266.0000 / contract 258.0200; Butter x 0.5 @ exchange 54.5000 / contract 52.8650; Sugar x 0.75 @ exchange 20.5000 / contract 19.8850
50,Basic interior,1,334.0,2026-07-22T20:46:23.700542Z,31.88800566929737,300.8,300.8,3.0,291.776,14.06484948137813,20.0,2.812969896275626,4.0,320.64,2.0,0.383,0.766,,,False,317.67781937765375,317.67781937765375,308.65381937765375,309.41981937765377,318.44381937765377,11.22018062234622,2.196180622346219,357.78918329591676,70.03182013617726,309.41981937765377,11.22018062234622,357.78918329591676,2.196180622346219,70.03182013617726,Displays x 2 @ exchange 126.0000 / contract 122.2200; Plastic x 2 @ exchange 11.9000 / contract 11.5430; Fabric x 5 @ exchange 5.0000 / contract 4.8500
10,Crude oil,O,31.25,2026-07-22T21:22:39.982486Z,41.52052427246143,6.775,6.775,3.0,6.57175,12.463715453208593,20.0,2.4927430906417185,4.0,30.0,1.0,0.383,0.383,,,False,21.73145854385031,21.73145854385031,21.52820854385031,21.91120854385031,22.114458543850308,8.08879145614969,7.885541456149692,335.8508619899418,327.41181543156415,21.91120854385031,8.08879145614969,335.8508619899418,7.885541456149692,327.41181543156415,Power x 25 @ exchange 0.2710 / contract 0.2629
111,Construction units,g,2690.0,2026-07-22T21:25:01.01537Z,0.9857142857142858,1885.75,1885.75,3.0,1829.1774999999998,350.0,20.0,70.0,4.0,2582.4,0.0,0.383,0.0,,,False,2305.75,2305.75,2249.1775,2249.1775,2305.75,333.2225000000003,276.6500000000001,328.46217857142886,272.69785714285723,2249.1775,333.2225000000003,328.46217857142886,276.6500000000001,272.69785714285723,Bulldozer x 0.125 @ exchange 2280.0000 / contract 2211.6000; Diesel x 5 @ exchange 41.7500 / contract 40.4975; Windows x 4 @ exchange 107.0000 / contract 103.7900; Beams x 8 @ exchange 22.0000 / contract 21.3400; Tools x 4 @ exchange 197.0000 / contract 191.0900
15,Bauxite,M,11.5,2026-07-22T21:23:46.584867Z,96.5218784793032,3.9845000000000006,3.9845000000000006,3.0,3.864965,2.859455331250951,20.0,0.5718910662501903,4.0,11.04,1.0,0.383,0.383,,,False,7.4158463975011415,7.4158463975011415,7.2963113975011415,7.679311397501142,7.7988463975011415,3.3606886024988576,3.2411536024988576,324.379976897174,312.8422341531505,7.679311397501142,3.3606886024988576,324.379976897174,3.2411536024988576,312.8422341531505,Power x 14 @ exchange 0.2710 / contract 0.2629; Water x 0.5 @ exchange 0.3810 / contract 0.3696
26,Laptops,L,1200.0,2026-07-22T21:24:40.908361Z,9.183815625368613,1099.7,1099.7,3.0,1066.7089999999998,41.32269369081198,20.0,8.264538738162395,4.0,1152.0,2.0,0.383,0.766,,,False,1149.2872324289744,1149.2872324289744,1116.2962324289742,1117.0622324289743,1150.0532324289745,34.93776757102569,1.9467675710254753,320.8620157342825,17.87875443774466,1117.0622324289743,34.93776757102569,320.8620157342825,1.9467675710254753,17.87875443774466,Processors x 4 @ exchange 117.0000 / contract 113.4900; Electronic components x 3 @ exchange 56.0000 / contract 54.3200; Batteries x 2 @ exchange 88.0000 / contract 85.3600; Displays x 2 @ exchange 126.0000 / contract 122.2200; Plastic x 3 @ exchange 11.9000 / contract 11.5430
130,Lasagna,m,2260.0,2026-07-22T17:34:24.351659Z,1.5643043572379207,1511.5,1511.5,3.0,1466.155,419.03610187304656,20.0,83.80722037460932,4.0,2169.6,2.0,0.383,0.766,,,False,2014.343322247656,2014.343322247656,1968.998322247656,1969.764322247656,2015.109322247656,199.83567775234383,154.4906777523438,312.60382143958446,241.6704403606309,1969.764322247656,199.83567775234383,312.60382143958446,154.4906777523438,241.6704403606309,Steak x 1 @ exchange 50.0000 / contract 48.5000; Cheese x 0.5 @ exchange 128.0000 / contract 124.1600; Pasta x 1 @ exchange 57.5000 / contract 55.7750; Sauce x 1 @ exchange 1340.0000 / contract 1299.8000
42,Iron ore,M,6.1,2026-07-22T21:23:35.995477Z,181.68824184339425,2.0875000000000004,2.0875000000000004,3.0,2.024875,1.519085644727068,20.0,0.3038171289454136,4.0,5.856,1.0,0.383,0.383,,,False,3.9104027736724816,3.9104027736724816,3.847777773672482,4.230777773672482,4.293402773672481,1.6252222263275176,1.5625972263275187,295.2837689062536,283.9055427608113,4.230777773672482,1.6252222263275176,295.2837689062536,1.5625972263275187,283.9055427608113,Power x 7 @ exchange 0.2710 / contract 0.2629; Water x 0.5 @ exchange 0.3810 / contract 0.3696
137,Dough,j,132.0,2026-07-22T20:45:11.232692Z,11.958002125986514,58.83,58.83,3.0,57.0651,37.50626528367501,20.0,7.501253056735003,4.0,126.72,1.0,0.383,0.383,,,False,103.83751834041001,103.83751834041001,102.07261834041003,102.45561834041003,104.22051834041001,24.264381659589972,22.49948165958999,290.1535274711251,269.0488495189717,102.45561834041003,24.264381659589972,290.1535274711251,22.49948165958999,269.0488495189717,Flour x 2 @ exchange 15.2000 / contract 14.7440; Eggs x 1 @ exchange 1.1800 / contract 1.1446; Butter x 0.5 @ exchange 54.5000 / contract 52.8650
7,Steak,e,50.0,2026-07-22T20:55:12.595846Z,25.669447221102292,17.75,17.75,3.0,17.2175,16.128122917257823,20.0,3.2256245834515647,4.0,48.0,1.0,0.383,0.383,,,False,37.10374750070939,37.10374750070939,36.57124750070939,36.95424750070939,37.48674750070939,11.045752499290607,10.513252499290608,283.538360797899,269.869380152662,36.95424750070939,11.045752499290607,283.538360797899,10.513252499290608,269.869380152662,Cows x 0.125 @ exchange 142.0000 / contract 137.7400
143,Samosa,m,725.0,2026-07-22T17:34:57.811371Z,1.8250217501109076,112.55,112.55,3.0,109.17349999999999,359.1738016054685,20.0,71.8347603210937,4.0,696.0,2.0,0.383,0.766,,,False,543.5585619265622,543.5585619265622,540.1820619265621,540.9480619265621,544.3245619265622,155.0519380734379,151.67543807343782,282.9731593808737,276.81097344162407,540.9480619265621,155.0519380734379,282.9731593808737,151.67543807343782,276.81097344162407,Vegetables x 5 @ exchange 2.7500 / contract 2.6675; Vegetable oil x 1 @ exchange 38.0000 / contract 36.8600; Flour x 4 @ exchange 15.2000 / contract 14.7440
83,Rocket fuel,R,34.25,2026-07-22T21:08:44.052103Z,77.98817756331124,22.105,22.105,3.0,21.44185,6.193246400813736,20.0,1.2386492801627471,4.0,32.879999999999995,1.0,0.383,0.383,,,False,29.536895680976485,29.536895680976485,28.873745680976484,29.256745680976483,29.919895680976484,3.6232543190235127,2.960104319023511,282.57100118904003,230.8531412379301,29.256745680976483,3.6232543190235127,282.57100118904003,2.960104319023511,230.8531412379301,Methane x 1 @ exchange 20.7500 / contract 20.1275; Power x 5 @ exchange 0.2710 / contract 0.2629
135,Sugar,k,20.5,2026-07-22T21:24:10.040538Z,41.32717031415876,1.5354999999999999,1.5354999999999999,3.0,1.4894349999999998,9.18282082018044,20.0,1.836564164036088,4.0,19.68,1.0,0.383,0.383,,,False,12.554884984216528,12.554884984216528,12.50881998421653,12.891819984216529,12.937884984216527,6.788180015783471,6.742115015783472,280.5362716354524,278.6325355349307,12.891819984216529,6.788180015783471,280.5362716354524,6.742115015783472,278.6325355349307,Sugarcane x 1 @ exchange 1.4000 / contract 1.3580; Power x 0.5 @ exchange 0.2710 / contract 0.2629
14,Minerals,M,11.6,2026-07-22T21:24:48.010657Z,119.23290870972747,5.801,5.801,3.0,5.62697,2.3147971729174373,20.0,0.46295943458348743,4.0,11.136,1.0,0.383,0.383,,,False,8.578756607500925,8.578756607500925,8.404726607500924,8.787726607500925,8.961756607500924,2.348273392499074,2.1742433924990756,279.9914670333241,259.24136393057046,8.787726607500925,2.348273392499074,279.9914670333241,2.1742433924990756,259.24136393057046,Power x 20 @ exchange 0.2710 / contract 0.2629; Water x 1 @ exchange 0.3810 / contract 0.3696
79,High grade e-comps,L,900.0,2026-07-22T21:18:18.290864Z,1.8367631250737224,483.2875,483.2875,3.0,468.78887499999996,206.61346845405993,20.0,41.32269369081198,4.0,864.0,1.0,0.383,0.383,,,False,731.2236621448719,731.2236621448719,716.7250371448719,717.1080371448719,731.606662144872,146.8919628551281,132.39333785512804,269.80574074199825,243.17520097772612,717.1080371448719,146.8919628551281,269.80574074199825,132.39333785512804,243.17520097772612,Silicon x 4 @ exchange 8.1000 / contract 7.8570; Chemicals x 3 @ exchange 15.4000 / contract 14.9380; Golden bars x 0.0625 @ exchange 6475.0000 / contract 6280.7500
56,Luxury car,1,4340.0,2026-07-22T19:40:43.036762Z,1.9930003543310857,3882.0,3882.0,3.0,3765.54,225.0375917020501,20.0,45.007518340410016,4.0,4166.4,5.0,0.383,1.915,,,False,4152.04511004246,4152.04511004246,4035.58511004246,4037.50011004246,4153.96011004246,128.89988995753947,12.43988995753989,256.89752635861413,24.792705093216714,4037.50011004246,128.89988995753947,256.89752635861413,12.43988995753989,24.792705093216714,Combustion engine x 2 @ exchange 610.0000 / contract 591.7000; Luxury car interior x 1 @ exchange 955.0000 / contract 926.3500; Car body x 1 @ exchange 815.0000 / contract 790.5500; On-board computer x 2 @ exchange 446.0000 / contract 432.6200
82,Attitude control,8,1600.0,2026-07-22T21:18:19.674922Z,2.715785477787575,1155.8,1155.8,3.0,1121.126,266.7736483333053,20.0,53.35472966666106,4.0,1536.0,1.0,0.383,0.383,,,False,1475.9283779999664,1475.9283779999664,1441.2543779999664,1441.6373779999665,1476.3113779999665,94.36262200003353,59.68862200003355,256.2686384736494,162.1014928168431,1441.6373779999665,94.36262200003353,256.2686384736494,59.68862200003355,162.1014928168431,Steel x 3 @ exchange 12.6000 / contract 12.2220; Batteries x 5 @ exchange 88.0000 / contract 85.3600; Electric motor x 3 @ exchange 226.0000 / contract 219.2200
23,Displays,L,126.0,2026-07-22T21:13:27.961094Z,32.14335468879014,102.1,102.1,3.0,99.037,11.806483911660568,20.0,2.361296782332113,4.0,120.96,1.0,0.383,0.383,,,False,116.26778069399268,116.26778069399268,113.20478069399269,113.58778069399268,116.65078069399267,7.37221930600731,4.309219306007321,236.96785999653923,138.51276458477543,113.58778069399268,7.37221930600731,236.96785999653923,4.309219306007321,138.51276458477543,Silicon x 5 @ exchange 8.1000 / contract 7.8570; Chemicals x 4 @ exchange 15.4000 / contract 14.9380
140,Chocolate,k,266.0,2026-07-22T21:18:25.678648Z,3.214335468879014,40.95,40.95,3.0,39.7215,118.06483911660567,20.0,23.61296782332113,4.0,255.35999999999999,1.0,0.383,0.383,,,False,182.6278069399268,182.6278069399268,181.3993069399268,181.7823069399268,183.01080693992682,73.57769306007319,72.34919306007316,236.50338852128652,232.55457739776858,181.7823069399268,73.57769306007319,236.50338852128652,72.34919306007316,232.55457739776858,Cocoa x 10 @ exchange 1.5400 / contract 1.4938; Milk x 0.5 @ exchange 10.1000 / contract 9.7970; Sugar x 1 @ exchange 20.5000 / contract 19.8850
73,Ethanol,6,29.0,2026-07-22T21:18:28.913238Z,60.94032114380477,19.42,19.42,3.0,18.8374,3.9628934581771724,20.0,0.7925786916354345,4.0,27.84,1.0,0.383,0.383,,,False,24.17547214981261,24.17547214981261,23.592872149812607,23.975872149812606,24.55847214981261,3.864127850187394,3.2815278501873912,235.48119213113975,199.9773610327589,23.975872149812606,3.864127850187394,235.48119213113975,3.2815278501873912,199.9773610327589,Power x 20 @ exchange 0.2710 / contract 0.2629; Sugarcane x 10 @ exchange 1.4000 / contract 1.3580
148,Witch costume,T,36.0,2026-07-22T04:05:28.986909Z,120.56143391429757,31.9,31.9,3.0,30.942999999999998,1.1446446472932532,20.0,0.22892892945865065,4.0,34.56,1.0,0.383,0.383,,Halloween,True,33.27357357675191,33.27357357675191,32.31657357675191,32.69957357675191,33.65657357675191,1.860426423248093,0.9034264232480922,224.29567727883796,108.91838502285509,32.69957357675191,1.860426423248093,224.29567727883796,0.9034264232480922,108.91838502285509,Fabric x 4 @ exchange 5.0000 / contract 4.8500; Plastic x 1 @ exchange 11.9000 / contract 11.5430
109,Windows,x,107.0,2026-07-22T21:23:13.144086Z,16.711752334995268,56.6,56.6,3.0,54.902,28.901816537130767,20.0,5.780363307426153,4.0,102.72,1.0,0.383,0.383,,,False,91.28217984455692,91.28217984455692,89.58417984455693,89.96717984455692,91.66517984455692,12.752820155443075,11.054820155443082,213.1219720105005,184.74541654567867,89.96717984455692,12.752820155443075,213.1219720105005,11.054820155443082,184.74541654567867,Aluminium x 2 @ exchange 21.0000 / contract 20.3700; Glass x 1 @ exchange 14.6000 / contract 14.1620
138,Sauce,m,1340.0,2026-07-22T17:32:44.411977Z,0.7821521786189604,32.9405,32.9405,3.0,31.952285000000003,838.0722037460931,20.0,167.61444074921863,4.0,1286.3999999999999,2.0,0.383,0.766,,,False,1038.6271444953118,1038.6271444953118,1037.6389294953117,1038.4049294953118,1039.3931444953118,247.9950705046881,247.00685550468802,193.96988468200448,193.19695016681047,1038.4049294953118,247.9950705046881,193.96988468200448,247.00685550468802,193.19695016681047,Vegetables x 2 @ exchange 2.7500 / contract 2.6675; Butter x 0.5 @ exchange 54.5000 / contract 52.8650; Water x 0.5 @ exchange 0.3810 / contract 0.3696
134,Butter,k,54.5,2026-07-22T20:58:57.906146Z,13.775723438052918,5.05,5.05,3.0,4.898499999999999,27.548462460541323,20.0,5.509692492108265,4.0,52.32,1.0,0.383,0.383,,,False,38.108154952649585,38.108154952649585,37.956654952649586,38.33965495264959,38.49115495264959,13.980345047350411,13.828845047350413,192.5893669408521,190.5023448399871,38.33965495264959,13.980345047350411,192.5893669408521,13.828845047350413,190.5023448399871,Milk x 0.5 @ exchange 10.1000 / contract 9.7970
107,Beams,x,22.0,2026-07-22T21:06:40.242251Z,129.98029593885207,13.684,13.684,3.0,13.27348,3.715947840488242,20.0,0.7431895680976485,4.0,21.119999999999997,5.0,0.383,1.915,,,False,18.14313740858589,18.14313740858589,17.732617408585888,19.647617408585887,20.05813740858589,1.4723825914141102,1.0618625914141084,191.38072496721995,138.02121387840216,19.647617408585887,1.4723825914141102,191.38072496721995,1.0618625914141084,138.02121387840216,Steel x 1 @ exchange 12.6000 / contract 12.2220; Power x 4 @ exchange 0.2710 / contract 0.2629
117,Milk,F,10.1,2026-07-22T21:13:39.903595Z,120.56143391429757,6.561999999999999,6.561999999999999,3.0,6.365139999999999,1.1446446472932532,20.0,0.22892892945865065,4.0,9.696,1.0,0.383,0.383,,,False,7.935573576751903,7.935573576751903,7.738713576751903,8.121713576751903,8.318573576751902,1.5742864232480969,1.3774264232480977,189.7982285786013,166.0645046982328,8.121713576751903,1.5742864232480969,189.7982285786013,1.3774264232480977,166.0645046982328,Water x 2 @ exchange 0.3810 / contract 0.3696; Fodder x 0.5 @ exchange 11.6000 / contract 11.2520
